id,137.0,196.0,303.0
10520,0,0,12
10521,0,0,7
10522,0,0,2
10523,0,0,142
10524,0,0,31
10525,0,0,14
10526,0,0,3
10527,0,0,2
10528,273,749,1387
10529,0,0,63
1053,0,15,106
10530,0,0,102
10531,0,0,81
10532,0,55,319
10533,0,0,3
10534,0,0,3
10535,0,0,236
10536,0,0,3
10537,0,0,1388
10538,0,0,236
10539,0,0,3
1054,0,0,12
10540,0,0,3
10541,0,0,90
10542,0,0,81
10543,0,0,2
10544,0,0,7
10545,0,0,4
10546,0,0,18
10547,0,0,9
10548,0,0,21
10549,0,0,6
1055,0,0,3
10550,0,0,21
10551,0,0,6
10552,0,0,7
10553,0,0,6
10554,0,0,6
10555,0,0,3
10556,0,0,16
10557,0,0,16
10558,0,0,16
10559,0,0,16
1056,0,0,2
10560,0,0,16
10561,0,0,16
10562,0,0,16
10563,0,0,4
10564,0,0,53
10565,0,0,165
10566,0,0,5
10567,2,2,8
10568,0,0,121
10569,0,0,77
1057,0,0,7
10570,0,0,294
10571,0,0,457
10572,0,0,458
10573,0,95,552
10574,0,12,69
10575,0,0,2
10576,0,0,238
10577,0,0,4
10578,0,0,6
10579,0,0,191
1058,0,0,11
10580,0,0,4
10581,0,0,4
10582,0,0,5
10583,0,0,3
10584,0,0,11
10585,0,0,55
10586,0,0,2
10587,0,4,28
10588,0,13,176
10589,0,3,13
1059,0,0,10
10590,0,0,11
10591,0,0,57
10592,0,0,75
10593,0,0,4
10594,0,0,1389
10595,0,0,1390
10596,0,0,87
10597,0,0,733
10598,0,10,50
10599,0,10,50
106,0,0,96
1060,0,0,5
10600,0,0,3
10601,0,0,20
10602,0,0,9
10603,0,0,9
10604,1,1,0
10605,0,0,2
10606,0,0,2
10607,0,0,2
10608,0,0,2
10609,0,0,9
1061,0,0,3
10610,0,0,20
10611,0,0,2
10612,0,0,2
10613,0,0,9
10614,0,0,20
10615,0,0,2
10616,0,0,9
10617,0,0,2
10618,0,0,2
10619,0,0,20
1062,0,0,5
10620,0,0,9
10621,0,0,3
10622,0,0,1391
10623,0,0,7
10624,1,1,0
10625,0,0,2
10626,1,1,1392
10627,0,0,4
10628,0,0,2
10629,0,0,2
1063,0,0,5
10630,0,750,1393
10631,0,0,1394
10632,0,0,20
10633,0,0,9
10634,0,0,9
10635,0,0,20
10636,0,0,9
10637,0,0,4
10638,0,0,2328
10639,0,0,20
1064,0,0,5
10640,0,0,2
10641,0,0,4
10642,0,0,101
10643,0,0,4
10644,0,0,2
10645,0,0,1
10646,0,0,63
10647,0,0,84
10648,0,0,186
10649,0,0,76
1065,0,0,7
10650,0,5,29
10651,0,0,3309
10652,0,5,29
10653,0,0,23
10654,0,0,35
10655,0,0,2
10656,0,0,67
10657,0,0,2
10658,0,0,15
10659,0,0,36
1066,0,60,338
10660,0,0,7
10661,0,0,18
10662,0,0,6
10663,0,0,36
10664,0,0,4
10665,0,0,4
10666,0,0,9
10667,0,0,47
10668,0,0,6
10669,0,0,40
1067,0,0,1
10670,0,0,3
10671,0,0,54
10672,0,0,734
10673,0,0,90
10674,0,0,735
10675,0,0,392
10676,0,0,2329
10677,0,0,263
10678,0,0,3
10679,0,0,236
1068,0,0,1
10680,0,0,18
10681,0,0,47
10682,0,0,4
10683,0,0,18
10684,0,0,6
10685,0,0,2
10686,0,0,6
10687,0,0,7
10688,0,0,9
10689,0,0,20
1069,0,0,2
10690,0,0,6
10691,0,5,29
10692,0,5,29
10693,0,0,76
10694,0,0,57
10695,0,0,4
10696,0,0,2
10697,0,0,5
10698,0,0,9
10699,0,0,6
107,0,3,13
1070,0,0,655
10700,0,0,5
10701,0,0,1395
10702,0,3,13
10703,0,0,2330
10704,0,3,45
10705,0,0,60
10706,0,399,2331
10707,0,0,71
10708,274,751,1396
10709,0,0,6
1071,0,0,2
10710,0,0,6
10711,0,0,3310
10712,0,0,210
10713,0,0,9
10714,0,0,24
10715,0,0,329
10716,0,0,5
10717,0,0,1397
10718,0,0,6
10719,0,0,4
1072,0,0,9
10720,0,0,9
10721,2,2,8
10722,0,0,2
10723,0,26,3311
10724,0,0,4
10725,0,0,4
10726,0,3,45
10727,0,0,210
10728,0,752,1398
10729,0,0,3
1073,0,0,4
10730,0,0,9
10731,0,0,2
10732,0,0,4
10733,0,0,2
10734,0,0,4
10735,0,0,6
10736,0,0,6
10737,0,0,9
10738,0,0,4
10739,0,0,3
1074,0,0,4
10740,19,1160,3312
10741,0,0,7
10742,0,0,4
10743,0,4,736
10744,0,0,99
10745,0,0,2
10746,0,0,1
10747,0,0,66
10748,57,183,1399
10749,0,0,1
1075,0,0,6
10750,0,0,1
10751,0,0,12
10752,0,0,12
10753,0,0,12
10754,0,0,3
10755,0,0,1400
10756,0,0,407
10757,0,15,3313
10758,0,0,31
10759,0,0,18
1076,0,0,4
10760,0,0,4
10761,0,0,1401
10762,0,400,2332
10763,0,0,63
10764,0,0,7
10765,0,0,2
10766,0,0,49
10767,0,0,6
10768,0,0,9
10769,0,0,4
1077,0,0,88
10770,0,0,2
10771,0,0,7
10772,0,0,20
10773,0,0,150
10774,0,0,141
10775,0,0,4
10776,0,0,274
10777,0,0,7
10778,0,0,2
10779,0,0,20
1078,0,0,2
10780,0,0,7
10781,0,0,458
10782,0,5,29
10783,0,0,159
10784,0,95,552
10785,0,0,2333
10786,0,0,4
10787,0,753,1402
10788,0,0,18
10789,0,0,1403
1079,0,0,3
10790,0,0,4
10791,0,0,253
10792,0,0,74
10793,1,1,1404
10794,1,1,3314
10795,0,0,24
10796,0,0,9
10797,1,1,0
10798,1,1,0
10799,0,997,1051
108,0,0,84
1080,0,0,2
10800,3,137,2334
10801,0,0,616
10802,0,0,38
10803,0,0,132
10804,0,0,2
10805,0,0,6
10806,0,0,21
10807,0,0,4
10808,2,2,8
10809,0,0,6
1081,0,0,3
10810,0,0,170
10811,0,8,171
10812,0,0,5
10813,0,0,35
10814,0,0,17
10815,18,47,282
10816,0,0,20
10817,0,0,3
10818,0,0,7
10819,0,0,2
1082,0,0,5
10820,0,0,4
10821,0,0,150
10822,0,7,39
10823,0,0,408
10824,0,0,123
10825,0,0,283
10826,0,0,11
10827,0,0,3315
10828,0,401,2335
10829,0,0,3316
1083,0,71,2032
10830,0,402,2336
10831,81,754,1405
10832,0,0,2337
10833,0,403,2338
10834,0,0,2339
10835,0,12,69
10836,0,0,3
10837,0,0,11
10838,0,7,39
10839,0,0,21
1084,0,286,2033
10840,0,0,21
10841,0,0,2
10842,0,0,4
10843,0,0,284
10844,2,2,8
10845,0,0,10
10846,0,0,3317
10847,0,0,38
10848,0,0,274
10849,0,0,4
1085,0,0,3000
10850,0,0,553
10851,0,0,9
10852,0,0,17
10853,0,0,271
10854,0,0,2340
10855,81,998,1052
10856,0,5,532
10857,0,0,271
10858,0,0,3318
10859,0,0,140
1086,0,0,11
10860,0,0,32
10861,0,0,624
10862,0,0,3
10863,0,0,494
10864,0,0,140
10865,0,0,34
10866,0,0,554
10867,0,0,3
10868,15,42,296
10869,0,9,52
1087,0,0,11
10870,0,0,6
10871,2,2,8
10872,0,0,9
10873,2,2,8
10874,0,0,1
10875,0,0,11
10876,0,0,2
10877,0,0,6
10878,0,0,6
10879,0,0,4
1088,47,1048,3001
10880,0,0,7
10881,6,27,519
10882,0,0,18
10883,0,0,7
10884,0,0,21
10885,0,0,6
10886,0,0,18
10887,0,0,6
10888,0,0,7
10889,0,0,9
1089,0,158,3002
10890,0,0,21
10891,0,0,6
10892,0,0,2341
10893,0,0,17
10894,0,0,423
10895,0,0,38
10896,0,0,38
10897,0,0,38
10898,0,0,38
10899,0,0,423
109,0,154,2967
1090,0,0,10
10900,0,0,3
10901,0,0,56
10902,0,0,1
10903,0,0,53
10904,149,404,2342
10905,0,0,3319
10906,0,0,3
10907,0,0,1
10908,0,0,5
10909,0,0,64
1091,0,0,9
10910,0,0,3320
10911,0,0,895
10912,0,0,895
10913,2,2,98
10914,0,0,2
10915,0,0,2
10916,0,0,35
10917,0,0,124
10918,0,0,20
10919,0,0,20
1092,0,0,20
10920,0,0,9
10921,0,999,1053
10922,0,0,9
10923,0,0,20
10924,0,0,2343
10925,0,0,9
10926,0,0,9
10927,275,755,1406
10928,0,0,2
10929,0,0,9
1093,0,0,2
10930,0,0,2
10931,1,1,0
10932,0,0,2
10933,0,0,9
10934,0,0,2
10935,0,0,9
10936,0,0,2
10937,0,0,2
10938,1,1,0
10939,0,0,3
1094,0,287,2034
10940,0,0,36
10941,0,0,20
10942,0,0,20
10943,0,0,9
10944,0,0,24
10945,2,2,8
10946,2,2,8
10947,0,0,6
10948,2,2,8
10949,0,0,21
1095,1,1,0
10950,0,0,2
10951,0,0,3
10952,0,0,3
10953,0,0,11
10954,0,0,4
10955,0,0,2
10956,0,0,3
10957,0,0,3
10958,0,0,41
10959,0,0,11
1096,0,0,2
10960,0,0,11
10961,0,0,41
10962,0,0,43
10963,0,0,43
10964,0,0,41
10965,0,0,11
10966,0,0,131
10967,0,0,4
10968,2,2,117
10969,0,0,61
1097,0,0,9
10970,2,2,117
10971,0,0,2
10972,0,0,5
10973,0,0,279
10974,0,0,279
10975,0,0,6
10976,0,0,6
10977,0,0,4
10978,0,0,36
10979,0,0,185
1098,0,0,61
10980,0,0,131
10981,0,0,131
10982,2,2,117
10983,2,2,8
10984,0,0,49
10985,2,2,8
10986,0,0,9
10987,0,0,154
10988,0,0,21
10989,0,0,9
1099,0,0,20
10990,0,0,10
10991,0,0,6
10992,2,2,8
10993,0,0,647
10994,0,0,25
10995,0,0,7
10996,0,0,9
10997,0,0,3
10998,0,0,2
10999,0,0,611
11,0,0,187
110,0,0,1
1100,1,1,3003
11000,0,0,3
11001,0,405,2344
11002,0,0,116
11003,0,11,737
11004,276,756,1407
11005,0,0,70
11006,0,83,2345
11007,0,0,3321
11008,0,0,3
11009,0,0,33
1101,1,1,2035
11010,0,0,11
11011,0,0,38
11012,0,0,3322
11013,0,0,2346
11014,0,0,112
11015,0,0,487
11016,0,0,1408
11017,0,0,182
11018,0,0,118
11019,0,0,100
1102,0,0,656
11020,0,0,32
11021,0,0,7
11022,0,0,4
11023,0,0,12
11024,0,0,1
11025,0,0,12
11026,0,0,1
11027,0,0,12
11028,0,0,1
11029,0,0,12
1103,0,0,77
11030,0,0,1
11031,0,0,88
11032,0,0,88
11033,0,11,737
11034,0,11,107
11035,0,0,3
11036,0,0,56
11037,0,0,578
11038,0,0,2347
11039,13,45,406
1104,0,0,11
11040,0,0,20
11041,0,0,7
11042,0,0,2
11043,0,0,10
11044,0,0,15
11045,0,0,6
11046,0,0,4
11047,2,2,8
11048,0,0,2
11049,0,68,361
1105,0,0,11
11050,0,0,2
11051,0,0,40
11052,0,0,6
11053,0,0,41
11054,0,0,7
11055,0,0,4
11056,0,0,2
11057,0,0,47
11058,0,6,72
11059,0,0,18
1106,0,0,21
11060,0,0,459
11061,0,0,63
11062,0,0,38
11063,0,0,9
11064,0,0,6
11065,0,0,36
11066,0,0,2
11067,0,0,4
11068,0,0,738
11069,0,0,6
1107,0,288,2036
11070,0,0,2
11071,0,0,9
11072,0,0,6
11073,0,0,4
11074,0,0,4
11075,0,0,71
11076,0,0,2
11077,0,0,4
11078,0,0,11
11079,0,40,251
1108,0,0,6
11080,0,0,93
11081,0,3,13
11082,0,0,110
11083,0,0,130
11084,0,0,56
11085,0,0,42
11086,0,8,59
11087,0,0,25
11088,0,0,980
11089,0,0,5
1109,0,0,9
11090,0,0,19
11091,0,0,5
11092,0,29,206
11093,0,0,7
11094,0,0,4
11095,0,0,141
11096,0,0,3
11097,0,0,212
11098,0,0,3323
11099,0,0,11
111,2,2,1110
1110,0,0,4
11100,0,0,10
11101,0,0,86
11102,0,0,40
11103,0,0,253
11104,0,0,3
11105,0,0,6
11106,53,175,3324
11107,0,406,2348
11108,0,0,9
11109,0,0,154
1111,0,0,6
11110,0,0,115
11111,0,0,92
11112,0,0,19
11113,0,0,19
11114,0,0,6
11115,0,0,6
11116,0,0,7
11117,0,0,6
11118,0,0,2
11119,0,0,90
1112,0,0,6
11120,0,0,3325
11121,423,1161,3326
11122,0,0,1409
11123,0,0,1
11124,0,0,3327
11125,0,0,88
11126,0,5,29
11127,0,0,22
11128,0,0,3
11129,0,0,3
1113,0,0,15
11130,0,1162,3328
11131,0,0,3
11132,0,0,7
11133,0,1000,1054
11134,0,0,17
11135,0,0,4
11136,0,0,53
11137,0,0,34
11138,0,0,5
11139,0,0,5
1114,2,2,8
11140,424,1163,3329
11141,277,757,1410
11142,0,225,824
11143,0,0,67
11144,0,0,48
11145,0,0,60
11146,0,0,11
11147,0,407,2349
11148,0,0,6
11149,0,0,6
1115,0,0,9
11150,2,2,8
11151,0,0,9
11152,0,0,7
11153,0,0,21
11154,0,0,1
11155,0,0,3330
11156,0,0,3331
11157,0,0,387
11158,0,0,17
11159,0,0,4
1116,0,0,3
11160,0,0,9
11161,0,0,14
11162,278,758,1411
11163,0,0,12
11164,0,0,5
11165,0,0,49
11166,1,1,0
11167,0,0,6
11168,0,0,4
11169,2,2,8
1117,0,0,2
11170,0,0,2
11171,0,0,4
11172,0,0,896
11173,0,0,7
11174,0,0,5
11175,0,3,173
11176,0,3,3332
11177,0,0,5
11178,0,0,2
11179,0,0,20
1118,0,0,149
11180,0,0,9
11181,0,0,1
11182,0,7,39
11183,0,0,37
11184,0,0,6
11185,0,0,20
11186,0,0,4
11187,0,0,2
11188,0,0,1412
11189,64,199,774
1119,0,0,33
11190,0,56,1413
11191,0,0,1414
11192,0,0,2350
11193,0,0,2351
11194,0,0,6
11195,0,0,4
11196,0,0,2
11197,2,2,117
11198,0,0,5
11199,0,0,17
112,0,0,2
1120,0,0,86
11200,0,0,101
11201,0,0,20
11202,0,0,49
11203,0,0,4
11204,0,0,9
11205,0,0,7
11206,0,0,6
11207,0,3,45
11208,0,0,5
11209,0,3,45
1121,0,0,228
11210,0,5,29
11211,0,0,5
11212,0,3,45
11213,0,0,5
11214,0,0,5
11215,0,0,5
11216,0,0,6
11217,0,0,7
11218,0,0,18
11219,0,12,69
1122,0,0,188
11220,0,0,210
11221,0,0,40
11222,0,0,21
11223,0,0,9
11224,0,0,2
11225,0,0,2
11226,0,0,2
11227,0,0,4
11228,0,0,40
11229,0,0,49
1123,0,0,38
11230,0,0,4
11231,0,0,4
11232,0,0,49
11233,0,0,2
11234,0,0,40
11235,0,0,2
11236,0,0,4
11237,0,0,2
11238,0,0,6
11239,0,0,4
1124,0,7,39
11240,0,0,7
11241,0,0,297
11242,0,0,44
11243,0,0,312
11244,0,0,2352
11245,0,0,35
11246,0,0,35
11247,0,0,48
11248,0,0,1
11249,0,0,110
1125,0,0,114
11250,0,0,130
11251,0,3,13
11252,0,8,59
11253,0,0,25
11254,0,0,42
11255,0,0,1
11256,0,0,1
11257,0,3,13
11258,0,3,13
11259,0,3,13
1126,0,0,26
11260,0,3,45
11261,0,3,13
11262,0,3,13
11263,0,3,13
11264,0,0,2
11265,0,0,7
11266,0,0,9
11267,0,0,4
11268,0,0,1
11269,0,0,4
1127,0,0,1127
11270,0,0,60
11271,0,0,2
11272,0,0,4
11273,0,0,6
11274,0,0,49
11275,0,0,16
11276,0,0,739
11277,0,0,9
11278,2,2,8
11279,0,5,29
1128,0,0,114
11280,425,1164,3333
11281,0,0,9
11282,0,0,20
11283,0,0,2
11284,0,0,7
11285,0,0,502
11286,150,408,2353
11287,426,1165,3334
11288,0,0,14
11289,0,0,113
1129,0,0,9
11290,0,0,26
11291,0,0,30
11292,0,0,113
11293,0,0,226
11294,0,5,29
11295,0,0,22
11296,0,0,22
11297,0,0,34
11298,0,0,204
11299,0,0,1
113,0,4,28
1130,0,0,3
11300,0,5,897
11301,0,0,157
11302,0,0,308
11303,0,0,80
11304,0,0,1
11305,1,1,0
11306,1,1,0
11307,1,1,0
11308,1,1,0
11309,1,1,0
1131,1,1,0
11310,1,1,0
11311,1,1,0
11312,1,1,0
11313,1,1,0
11314,1,1,0
11315,1,1,0
11316,1,1,0
11317,1,1,0
11318,1,1,0
11319,1,1,0
1132,0,0,14
11320,1,1,0
11321,1,1,0
11322,1,1,0
11323,1,1,0
11324,1,1,0
11325,1,1,0
11326,1,1,0
11327,0,0,3
11328,1,1,0
11329,1,1,0
1133,0,0,10
11330,0,264,898
11331,1,1,0
11332,1,1,0
11333,1,1,0
11334,1,1,0
11335,1,1,0
11336,0,0,10
11337,0,4,28
11338,2,2,8
11339,0,0,21
1134,0,0,19
11340,0,0,3335
11341,1,1,0
11342,1,1,0
11343,1,1,0
11344,1,1,0
11345,1,1,0
11346,1,1,0
11347,1,1,0
11348,1,1,0
11349,1,1,0
1135,0,0,1018
11350,1,1,0
11351,1,1,0
11352,1,1,0
11353,1,1,0
11354,427,1166,3336
11355,1,1,0
11356,1,1,0
11357,1,1,0
11358,1,1,0
11359,1,1,0
1136,0,0,25
11360,1,1,0
11361,0,0,3
11362,1,1,0
11363,1,1,0
11364,1,1,0
11365,1,1,0
11366,1,1,0
11367,1,1,0
11368,1,1,0
11369,1,1,0
1137,0,0,1128
11370,1,1,0
11371,1,1,0
11372,1,1,0
11373,1,1,0
11374,0,0,6
11375,2,2,8
11376,0,0,6
11377,0,0,21
11378,0,0,4
11379,0,0,2
1138,0,0,2
